,name,time_elapsed,total_iteration,a_star_executions,total_cost,path_length,heuristic,map,diagonal_movement,num_security_guards,smart_path_finding
732,09062022_Testmap_weighted_25_diagonal_Manhattan_2,0.36,125,125,1116,126,Manhattan,Testmap_weighted_25,True,3,False
733,09062022_Testmap_weighted_25_diagonal_Manhattan_3,0.15,51,51,6341,52,Manhattan,Testmap_weighted_25,True,3,False
734,09062022_Testmap_weighted_25_diagonal_Manhattan_4,0.14,51,51,6472,52,Manhattan,Testmap_weighted_25,True,3,False
735,09062022_Testmap_weighted_25_diagonal_Manhattan_5,0.22,80,80,634,81,Manhattan,Testmap_weighted_25,True,3,False
736,09062022_Testmap_weighted_25_diagonal_Manhattan_6,0.28,96,96,12796,97,Manhattan,Testmap_weighted_25,True,3,False
737,09062022_Testmap_weighted_25_diagonal_Manhattan_7,0.14,49,49,3316,50,Manhattan,Testmap_weighted_25,True,3,False
738,09062022_Testmap_weighted_25_diagonal_Manhattan_8,0.13,47,47,3568,48,Manhattan,Testmap_weighted_25,True,3,False
739,09062022_Testmap_weighted_25_diagonal_Manhattan_9,0.23,77,77,3764,78,Manhattan,Testmap_weighted_25,True,3,False
740,09062022_Testmap_weighted_25_diagonal_Euclidean_0,0.11,37,37,6275,38,Euclidean,Testmap_weighted_25,True,3,False
741,09062022_Testmap_weighted_25_diagonal_Euclidean_1,0.27,92,92,3683,93,Euclidean,Testmap_weighted_25,True,3,False
742,09062022_Testmap_weighted_25_diagonal_Euclidean_2,0.25,88,88,718,89,Euclidean,Testmap_weighted_25,True,3,False
743,09062022_Testmap_weighted_25_diagonal_Euclidean_3,0.12,41,41,3298,42,Euclidean,Testmap_weighted_25,True,3,False
744,09062022_Testmap_weighted_25_diagonal_Euclidean_4,0.16,53,53,6507,54,Euclidean,Testmap_weighted_25,True,3,False
745,09062022_Testmap_weighted_25_diagonal_Euclidean_5,0.09,35,35,6183,36,Euclidean,Testmap_weighted_25,True,3,False
746,09062022_Testmap_weighted_25_diagonal_Euclidean_6,0.12,43,43,3276,44,Euclidean,Testmap_weighted_25,True,3,False
747,09062022_Testmap_weighted_25_diagonal_Euclidean_7,0.13,48,48,3309,49,Euclidean,Testmap_weighted_25,True,3,False
748,09062022_Testmap_weighted_25_diagonal_Euclidean_8,0.12,44,44,6300,45,Euclidean,Testmap_weighted_25,True,3,False
749,09062022_Testmap_weighted_25_diagonal_Euclidean_9,0.25,81,81,3694,82,Euclidean,Testmap_weighted_25,True,3,False
750,09062022_Testmap_weighted_25_diagonal_Chebyshev_0,0.28,97,97,775,98,Chebyshev,Testmap_weighted_25,True,3,False
751,09062022_Testmap_weighted_25_diagonal_Chebyshev_1,0.12,43,43,3276,44,Chebyshev,Testmap_weighted_25,True,3,False
752,09062022_Testmap_weighted_25_diagonal_Chebyshev_2,0.15,52,52,18326,53,Chebyshev,Testmap_weighted_25,True,3,False
753,09062022_Testmap_weighted_25_diagonal_Chebyshev_3,0.14,49,49,6269,50,Chebyshev,Testmap_weighted_25,True,3,False
754,09062022_Testmap_weighted_25_diagonal_Chebyshev_4,0.14,49,49,3312,50,Chebyshev,Testmap_weighted_25,True,3,False
755,09062022_Testmap_weighted_25_diagonal_Chebyshev_5,0.12,44,44,3291,45,Chebyshev,Testmap_weighted_25,True,3,False
756,09062022_Testmap_weighted_25_diagonal_Chebyshev_6,0.12,44,44,3281,45,Chebyshev,Testmap_weighted_25,True,3,False
757,09062022_Testmap_weighted_25_diagonal_Chebyshev_7,0.11,43,43,3276,44,Chebyshev,Testmap_weighted_25,True,3,False
758,09062022_Testmap_weighted_25_diagonal_Chebyshev_8,0.13,47,47,9288,48,Chebyshev,Testmap_weighted_25,True,3,False
759,09062022_Testmap_weighted_25_diagonal_Chebyshev_9,0.15,46,46,3295,47,Chebyshev,Testmap_weighted_25,True,3,False
760,09062022_Testmap_weighted_25_no_diagonal_None_0,0.41,132,132,4239,133,None,Testmap_weighted_25,False,3,False
761,09062022_Testmap_weighted_25_no_diagonal_None_1,0.23,74,74,3419,75,None,Testmap_weighted_25,False,3,False
762,09062022_Testmap_weighted_25_no_diagonal_None_2,0.19,66,66,3379,67,None,Testmap_weighted_25,False,3,False
763,09062022_Testmap_weighted_25_no_diagonal_None_3,0.2,66,66,3379,67,None,Testmap_weighted_25,False,3,False
764,09062022_Testmap_weighted_25_no_diagonal_None_4,0.21,66,66,3407,67,None,Testmap_weighted_25,False,3,False
765,09062022_Testmap_weighted_25_no_diagonal_None_5,0.18,66,66,3512,67,None,Testmap_weighted_25,False,3,False
766,09062022_Testmap_weighted_25_no_diagonal_None_6,0.41,144,144,1071,145,None,Testmap_weighted_25,False,3,False
767,09062022_Testmap_weighted_25_no_diagonal_None_7,0.35,106,106,3725,107,None,Testmap_weighted_25,False,3,False
768,09062022_Testmap_weighted_25_no_diagonal_None_8,0.23,74,74,3403,75,None,Testmap_weighted_25,False,3,False
769,09062022_Testmap_weighted_25_no_diagonal_None_9,0.82,200,200,4864,201,None,Testmap_weighted_25,False,3,False
770,09062022_Testmap_weighted_25_no_diagonal_Manhattan_0,0.23,70,70,3633,71,Manhattan,Testmap_weighted_25,False,3,False
771,09062022_Testmap_weighted_25_no_diagonal_Manhattan_1,0.19,66,66,3425,67,Manhattan,Testmap_weighted_25,False,3,False
772,09062022_Testmap_weighted_25_no_diagonal_Manhattan_2,0.18,64,64,3395,65,Manhattan,Testmap_weighted_25,False,3,False
773,09062022_Testmap_weighted_25_no_diagonal_Manhattan_3,0.18,56,56,3397,57,Manhattan,Testmap_weighted_25,False,3,False
774,09062022_Testmap_weighted_25_no_diagonal_Manhattan_4,0.19,54,54,3407,55,Manhattan,Testmap_weighted_25,False,3,False
775,09062022_Testmap_weighted_25_no_diagonal_Manhattan_5,0.27,78,78,3491,79,Manhattan,Testmap_weighted_25,False,3,False
776,09062022_Testmap_weighted_25_no_diagonal_Manhattan_6,0.27,94,94,3787,95,Manhattan,Testmap_weighted_25,False,3,False
777,09062022_Testmap_weighted_25_no_diagonal_Manhattan_7,0.2,70,70,3511,71,Manhattan,Testmap_weighted_25,False,3,False
778,09062022_Testmap_weighted_25_no_diagonal_Manhattan_8,0.15,54,54,3383,55,Manhattan,Testmap_weighted_25,False,3,False
779,09062022_Testmap_weighted_25_no_diagonal_Manhattan_9,0.2,66,66,3407,67,Manhattan,Testmap_weighted_25,False,3,False
780,09062022_Testmap_weighted_25_no_diagonal_Euclidean_0,0.25,76,76,3531,77,Euclidean,Testmap_weighted_25,False,3,False
781,09062022_Testmap_weighted_25_no_diagonal_Euclidean_1,0.43,138,138,1359,139,Euclidean,Testmap_weighted_25,False,3,False
782,09062022_Testmap_weighted_25_no_diagonal_Euclidean_2,0.17,52,52,6372,53,Euclidean,Testmap_weighted_25,False,3,False
783,09062022_Testmap_weighted_25_no_diagonal_Euclidean_3,0.25,78,78,3527,79,Euclidean,Testmap_weighted_25,False,3,False
784,09062022_Testmap_weighted_25_no_diagonal_Euclidean_4,0.19,66,66,15347,67,Euclidean,Testmap_weighted_25,False,3,False
785,09062022_Testmap_weighted_25_no_diagonal_Euclidean_5,0.2,66,66,3477,67,Euclidean,Testmap_weighted_25,False,3,False
786,09062022_Testmap_weighted_25_no_diagonal_Euclidean_6,0.16,58,58,6296,59,Euclidean,Testmap_weighted_25,False,3,False
787,09062022_Testmap_weighted_25_no_diagonal_Euclidean_7,0.31,112,112,922,113,Euclidean,Testmap_weighted_25,False,3,False
788,09062022_Testmap_weighted_25_no_diagonal_Euclidean_8,0.53,188,188,1786,189,Euclidean,Testmap_weighted_25,False,3,False
789,09062022_Testmap_weighted_25_no_diagonal_Euclidean_9,0.19,60,60,6392,61,Euclidean,Testmap_weighted_25,False,3,False
790,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_0,0.45,126,126,994,127,Chebyshev,Testmap_weighted_25,False,3,False
791,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_1,0.19,58,58,3417,59,Chebyshev,Testmap_weighted_25,False,3,False
792,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_2,0.21,66,66,3407,67,Chebyshev,Testmap_weighted_25,False,3,False
793,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_3,0.19,66,66,3407,67,Chebyshev,Testmap_weighted_25,False,3,False
794,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_4,0.25,88,88,6510,89,Chebyshev,Testmap_weighted_25,False,3,False
795,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_5,0.19,70,70,3399,71,Chebyshev,Testmap_weighted_25,False,3,False
796,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_6,0.33,118,118,878,119,Chebyshev,Testmap_weighted_25,False,3,False
797,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_7,0.37,132,132,966,133,Chebyshev,Testmap_weighted_25,False,3,False
798,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_8,0.24,84,84,6586,85,Chebyshev,Testmap_weighted_25,False,3,False
799,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_9,0.16,56,56,3393,57,Chebyshev,Testmap_weighted_25,False,3,False
800,09062022_Testmap_weighted_25_diagonal_None_0,0.12,42,21,9408,43,None,Testmap_weighted_25,True,3,True
801,09062022_Testmap_weighted_25_diagonal_None_1,0.16,62,6,6351,63,None,Testmap_weighted_25,True,3,True
802,09062022_Testmap_weighted_25_diagonal_None_2,0.24,81,29,6645,82,None,Testmap_weighted_25,True,3,True
803,09062022_Testmap_weighted_25_diagonal_None_3,0.22,81,21,671,82,None,Testmap_weighted_25,True,3,True
804,09062022_Testmap_weighted_25_diagonal_None_4,0.12,39,16,12193,40,None,Testmap_weighted_25,True,3,True
805,09062022_Testmap_weighted_25_diagonal_None_5,0.24,87,25,776,88,None,Testmap_weighted_25,True,3,True
806,09062022_Testmap_weighted_25_diagonal_None_6,0.26,92,34,3992,93,None,Testmap_weighted_25,True,3,True
807,09062022_Testmap_weighted_25_diagonal_None_7,0.12,43,1,3276,44,None,Testmap_weighted_25,True,3,True
808,09062022_Testmap_weighted_25_diagonal_None_8,0.12,43,15,24219,44,None,Testmap_weighted_25,True,3,True
809,09062022_Testmap_weighted_25_diagonal_None_9,0.11,43,7,3278,44,None,Testmap_weighted_25,True,3,True
810,09062022_Testmap_weighted_25_diagonal_Manhattan_0,0.11,43,3,3276,44,Manhattan,Testmap_weighted_25,True,3,True
811,09062022_Testmap_weighted_25_diagonal_Manhattan_1,0.1,39,8,9270,40,Manhattan,Testmap_weighted_25,True,3,True
812,09062022_Testmap_weighted_25_diagonal_Manhattan_2,0.15,56,25,6324,57,Manhattan,Testmap_weighted_25,True,3,True
813,09062022_Testmap_weighted_25_diagonal_Manhattan_3,0.25,96,19,3823,97,Manhattan,Testmap_weighted_25,True,3,True
814,09062022_Testmap_weighted_25_diagonal_Manhattan_4,0.11,39,13,3288,40,Manhattan,Testmap_weighted_25,True,3,True
815,09062022_Testmap_weighted_25_diagonal_Manhattan_5,0.12,45,13,3300,46,Manhattan,Testmap_weighted_25,True,3,True
816,09062022_Testmap_weighted_25_diagonal_Manhattan_6,0.12,49,4,3312,50,Manhattan,Testmap_weighted_25,True,3,True
817,09062022_Testmap_weighted_25_diagonal_Manhattan_7,0.2,79,20,748,80,Manhattan,Testmap_weighted_25,True,3,True
818,09062022_Testmap_weighted_25_diagonal_Manhattan_8,0.13,49,6,3312,50,Manhattan,Testmap_weighted_25,True,3,True
819,09062022_Testmap_weighted_25_diagonal_Manhattan_9,0.14,53,13,6341,54,Manhattan,Testmap_weighted_25,True,3,True
820,09062022_Testmap_weighted_25_diagonal_Euclidean_0,0.11,43,2,3276,44,Euclidean,Testmap_weighted_25,True,3,True
821,09062022_Testmap_weighted_25_diagonal_Euclidean_1,0.11,43,5,3276,44,Euclidean,Testmap_weighted_25,True,3,True
822,09062022_Testmap_weighted_25_diagonal_Euclidean_2,0.13,48,16,9351,49,Euclidean,Testmap_weighted_25,True,3,True
823,09062022_Testmap_weighted_25_diagonal_Euclidean_3,0.21,82,24,762,83,Euclidean,Testmap_weighted_25,True,3,True
824,09062022_Testmap_weighted_25_diagonal_Euclidean_4,0.11,38,17,12224,39,Euclidean,Testmap_weighted_25,True,3,True
825,09062022_Testmap_weighted_25_diagonal_Euclidean_5,0.1,37,12,6275,38,Euclidean,Testmap_weighted_25,True,3,True
826,09062022_Testmap_weighted_25_diagonal_Euclidean_6,0.12,49,8,3312,50,Euclidean,Testmap_weighted_25,True,3,True
827,09062022_Testmap_weighted_25_diagonal_Euclidean_7,0.18,64,32,12513,65,Euclidean,Testmap_weighted_25,True,3,True
828,09062022_Testmap_weighted_25_diagonal_Euclidean_8,0.16,61,27,9560,62,Euclidean,Testmap_weighted_25,True,3,True
829,09062022_Testmap_weighted_25_diagonal_Euclidean_9,0.09,34,5,6250,35,Euclidean,Testmap_weighted_25,True,3,True
830,09062022_Testmap_weighted_25_diagonal_Chebyshev_0,0.23,86,36,791,87,Chebyshev,Testmap_weighted_25,True,3,True
831,09062022_Testmap_weighted_25_diagonal_Chebyshev_1,0.09,35,5,6257,36,Chebyshev,Testmap_weighted_25,True,3,True
832,09062022_Testmap_weighted_25_diagonal_Chebyshev_2,0.23,87,32,978,88,Chebyshev,Testmap_weighted_25,True,3,True
833,09062022_Testmap_weighted_25_diagonal_Chebyshev_3,0.09,34,6,6264,35,Chebyshev,Testmap_weighted_25,True,3,True
834,09062022_Testmap_weighted_25_diagonal_Chebyshev_4,0.11,45,13,3378,46,Chebyshev,Testmap_weighted_25,True,3,True
835,09062022_Testmap_weighted_25_diagonal_Chebyshev_5,0.11,43,1,3276,44,Chebyshev,Testmap_weighted_25,True,3,True
836,09062022_Testmap_weighted_25_diagonal_Chebyshev_6,0.11,41,6,3278,42,Chebyshev,Testmap_weighted_25,True,3,True
837,09062022_Testmap_weighted_25_diagonal_Chebyshev_7,0.14,55,7,3378,56,Chebyshev,Testmap_weighted_25,True,3,True
838,09062022_Testmap_weighted_25_diagonal_Chebyshev_8,0.12,49,1,3312,50,Chebyshev,Testmap_weighted_25,True,3,True
839,09062022_Testmap_weighted_25_diagonal_Chebyshev_9,0.09,34,5,6290,35,Chebyshev,Testmap_weighted_25,True,3,True
840,09062022_Testmap_weighted_25_no_diagonal_None_0,0.14,54,9,3383,55,None,Testmap_weighted_25,False,3,True
841,09062022_Testmap_weighted_25_no_diagonal_None_1,0.32,122,38,4044,123,None,Testmap_weighted_25,False,3,True
842,09062022_Testmap_weighted_25_no_diagonal_None_2,0.16,56,4,3531,57,None,Testmap_weighted_25,False,3,True
843,09062022_Testmap_weighted_25_no_diagonal_None_3,0.24,70,24,3449,71,None,Testmap_weighted_25,False,3,True
844,09062022_Testmap_weighted_25_no_diagonal_None_4,0.33,122,36,940,123,None,Testmap_weighted_25,False,3,True
845,09062022_Testmap_weighted_25_no_diagonal_None_5,0.35,132,35,3869,133,None,Testmap_weighted_25,False,3,True
846,09062022_Testmap_weighted_25_no_diagonal_None_6,0.17,60,27,3619,61,None,Testmap_weighted_25,False,3,True
847,09062022_Testmap_weighted_25_no_diagonal_None_7,0.24,88,14,3517,89,None,Testmap_weighted_25,False,3,True
848,09062022_Testmap_weighted_25_no_diagonal_None_8,0.17,66,1,3407,67,None,Testmap_weighted_25,False,3,True
849,09062022_Testmap_weighted_25_no_diagonal_None_9,0.34,130,23,7134,131,None,Testmap_weighted_25,False,3,True
850,09062022_Testmap_weighted_25_no_diagonal_Manhattan_0,0.35,128,32,1088,129,Manhattan,Testmap_weighted_25,False,3,True
851,09062022_Testmap_weighted_25_no_diagonal_Manhattan_1,0.24,74,20,3509,75,Manhattan,Testmap_weighted_25,False,3,True
852,09062022_Testmap_weighted_25_no_diagonal_Manhattan_2,0.13,50,15,9251,51,Manhattan,Testmap_weighted_25,False,3,True
853,09062022_Testmap_weighted_25_no_diagonal_Manhattan_3,0.32,120,17,12823,121,Manhattan,Testmap_weighted_25,False,3,True
854,09062022_Testmap_weighted_25_no_diagonal_Manhattan_4,0.32,118,25,868,119,Manhattan,Testmap_weighted_25,False,3,True
855,09062022_Testmap_weighted_25_no_diagonal_Manhattan_5,0.17,62,11,6418,63,Manhattan,Testmap_weighted_25,False,3,True
856,09062022_Testmap_weighted_25_no_diagonal_Manhattan_6,0.17,66,9,6410,67,Manhattan,Testmap_weighted_25,False,3,True
857,09062022_Testmap_weighted_25_no_diagonal_Manhattan_7,0.11,44,9,6376,45,Manhattan,Testmap_weighted_25,False,3,True
858,09062022_Testmap_weighted_25_no_diagonal_Manhattan_8,0.15,56,18,3397,57,Manhattan,Testmap_weighted_25,False,3,True
859,09062022_Testmap_weighted_25_no_diagonal_Manhattan_9,0.23,80,18,3531,81,Manhattan,Testmap_weighted_25,False,3,True
860,09062022_Testmap_weighted_25_no_diagonal_Euclidean_0,0.38,122,37,1096,123,Euclidean,Testmap_weighted_25,False,3,True
861,09062022_Testmap_weighted_25_no_diagonal_Euclidean_1,0.17,66,9,3379,67,Euclidean,Testmap_weighted_25,False,3,True
862,09062022_Testmap_weighted_25_no_diagonal_Euclidean_2,0.17,66,1,3379,67,Euclidean,Testmap_weighted_25,False,3,True
863,09062022_Testmap_weighted_25_no_diagonal_Euclidean_3,0.18,66,15,3516,67,Euclidean,Testmap_weighted_25,False,3,True
864,09062022_Testmap_weighted_25_no_diagonal_Euclidean_4,0.21,76,9,3477,77,Euclidean,Testmap_weighted_25,False,3,True
865,09062022_Testmap_weighted_25_no_diagonal_Euclidean_5,0.3,110,11,3842,111,Euclidean,Testmap_weighted_25,False,3,True
866,09062022_Testmap_weighted_25_no_diagonal_Euclidean_6,0.15,54,14,3555,55,Euclidean,Testmap_weighted_25,False,3,True
867,09062022_Testmap_weighted_25_no_diagonal_Euclidean_7,0.35,130,42,4063,131,Euclidean,Testmap_weighted_25,False,3,True
868,09062022_Testmap_weighted_25_no_diagonal_Euclidean_8,0.19,64,7,3457,65,Euclidean,Testmap_weighted_25,False,3,True
869,09062022_Testmap_weighted_25_no_diagonal_Euclidean_9,0.17,56,16,6356,57,Euclidean,Testmap_weighted_25,False,3,True
870,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_0,0.2,66,1,3379,67,Chebyshev,Testmap_weighted_25,False,3,True
871,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_1,0.19,60,10,6372,61,Chebyshev,Testmap_weighted_25,False,3,True
872,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_2,0.18,66,7,3379,67,Chebyshev,Testmap_weighted_25,False,3,True
873,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_3,0.21,78,16,3459,79,Chebyshev,Testmap_weighted_25,False,3,True
874,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_4,0.17,66,1,3379,67,Chebyshev,Testmap_weighted_25,False,3,True
875,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_5,0.17,66,11,3407,67,Chebyshev,Testmap_weighted_25,False,3,True
876,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_6,0.44,156,62,1498,157,Chebyshev,Testmap_weighted_25,False,3,True
877,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_7,0.14,48,16,6467,49,Chebyshev,Testmap_weighted_25,False,3,True
878,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_8,0.14,54,8,3383,55,Chebyshev,Testmap_weighted_25,False,3,True
879,09062022_Testmap_weighted_25_no_diagonal_Chebyshev_9,0.18,64,12,6478,65,Chebyshev,Testmap_weighted_25,False,3,True
